Gene.ID	Gene.Symbol	Protein	Gene.description	EarlyOnset_Alzheimer.s.vs..EarlyOnset_Non_demented.foldChange	EarlyOnset_Alzheimer.s.vs..EarlyOnset_Non_demented.pValue	LateOnset_Alzheimer.s.vs..LateOnset_Non_demented.foldChange	LateOnset_Alzheimer.s.vs..LateOnset_Non_demented.pValue
ENSG00000138029	HADHB	sp|P55084|ECHB_HUMAN	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta	0.0607184223360259	0.565760168718714	0.166747006879023	0.0437409182251172
ENSG00000138032	PPM1B	sp|O75688|PPM1B_HUMAN	protein phosphatase, Mg2+/Mn2+ dependent 1B	-0.0569392458142584	0.530769234774372	-0.172648567132706	0.0250266728391333
ENSG00000138035	PNPT1	sp|Q8TCS8|PNPT1_HUMAN	polyribonucleotide nucleotidyltransferase 1	-0.551467874953726	0.126342923106702	-0.280050491897807	0.130307035284515
ENSG00000138071	ACTR2	sp|P61160|ARP2_HUMAN	actin related protein 2	-0.0490640642040248	0.637679443832837	0.00251128932819465	0.976274797709976
ENSG00000138073	PREB	sp|Q9HCU5|PREB_HUMAN	prolactin regulatory element binding	0.146035696470506	0.517537926553608	-0.40770255211023	0.0595183307389227
ENSG00000138078	PREPL	sp|Q4J6C6|PPCEL_HUMAN	prolyl endopeptidase like	0.0076967181392907	0.986754173953748	0.0519504428819649	0.824138894739604
ENSG00000138095	LRPPRC	sp|P42704|LPPRC_HUMAN	leucine rich pentatricopeptide repeat containing	0.00670871629749567	0.958412124642513	-0.208100234841344	0.0156957559916738
ENSG00000138119	MYOF	sp|Q9NZM1|MYOF_HUMAN	myoferlin	-0.428773696580893	0.273175932758049	-0.302107201676911	0.236356236972141
ENSG00000138175	ARL3	sp|P36405|ARL3_HUMAN	ADP ribosylation factor like GTPase 3	-0.410111216165573	0.0231606484576376	-0.348420531342808	0.00393888684720136
ENSG00000138246	DNAJC13	sp|O75165|DJC13_HUMAN	DnaJ heat shock protein family (Hsp40) member C13	-0.103995209659767	0.375563812997541	-0.19603310989605	0.0291544434262808
ENSG00000138279	ANXA7	sp|P20073|ANXA7_HUMAN	annexin A7	0.0427325441580682	0.725328045352806	0.207313671604626	0.0312886443528425
ENSG00000138363	ATIC	sp|P31939|PUR9_HUMAN	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	0.0629078246168646	0.769086879980345	0.0999765279810685	0.466943933291398
ENSG00000138385	SSB	sp|P05455|LA_HUMAN	small RNA binding exonuclease protection factor La	0.0702196507001295	0.773247858522053	0.75524184590454	0.00391187982910417
ENSG00000138411	HECW2	sp|Q9P2P5|HECW2_HUMAN	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	-0.279788035391211	0.125268570590888	-0.201215051227421	0.0889191862786888
ENSG00000138413	IDH1	sp|O75874|IDHC_HUMAN	isocitrate dehydrogenase (NADP(+)) 1	-0.0624155042724984	0.642998296065398	0.484213456556077	0.0025573295935219
ENSG00000138430	OLA1	sp|Q9NTK5|OLA1_HUMAN	Obg like ATPase 1	0.0810085362250206	0.517537926553608	0.0646808715469855	0.437415945300347
ENSG00000138443	ABI2	sp|Q9NYB9|ABI2_HUMAN	abl interactor 2	-0.0305738114632513	0.786748793845234	-0.380185230049975	0.00287744583170913
ENSG00000138594	TMOD3	sp|Q9NYL9|TMOD3_HUMAN	tropomodulin 3	-0.198433847246955	0.409821634097166	0.18927902370018	0.245444099882702
ENSG00000138663	COPS4	sp|Q9BT78|CSN4_HUMAN	COP9 signalosome subunit 4	-0.350900266952768	0.590722327949467	-0.0713335739638552	0.877074652324389
ENSG00000138674	SEC31A	sp|O94979|SC31A_HUMAN	SEC31 homolog A, COPII coat complex component	0.0792828913750701	0.739271611002165	-0.161821921875995	0.298579147697924
ENSG00000138698	RAP1GDS1	sp|P52306|GDS1_HUMAN	Rap1 GTPase-GDP dissociation stimulator 1	-0.0806233812364354	0.534512792351591	0.19926174206896	0.048644327713106
ENSG00000138750	NUP54	sp|Q7Z3B4|NUP54_HUMAN	nucleoporin 54	-0.18734144675587	0.149668858737723	-0.124329434530729	0.0946911433311354
ENSG00000138758	SEPTIN11	sp|Q9NVA2|SEP11_HUMAN	septin 11	0.411721440241382	0.285929165949277	0.220721528423683	0.369222175422543
ENSG00000138760	SCARB2	sp|Q14108|SCRB2_HUMAN	scavenger receptor class B member 2	-0.0541730347386841	0.674924897998955	0.625949739346403	0.000884722781184188
ENSG00000138768	USO1	sp|O60763|USO1_HUMAN	USO1 vesicle transport factor	-0.00860064593202492	0.939948697886563	0.153113191273955	0.0328845606802233
ENSG00000138772	ANXA3	sp|P12429|ANXA3_HUMAN	annexin A3	-0.200517692895978	0.451110305866167	-0.495158225293357	0.0523096795565079
ENSG00000138777	PPA2	sp|Q9H2U2|IPYR2_HUMAN	inorganic pyrophosphatase 2	-0.154139823308483	0.248799256519794	0.357924401182629	0.00635449952931047
ENSG00000138796	HADH	sp|Q16836|HCDH_HUMAN	hydroxyacyl-CoA dehydrogenase	0.103920483256973	0.580206613289192	-0.301483968161906	0.0428580263654518
ENSG00000138802	SEC24B	sp|O95487|SC24B_HUMAN	SEC24 homolog B, COPII coat complex component	-1.19164843996863	0.0500521134632472	0.396162286926083	0.0665511760282627
ENSG00000138814	PPP3CA	sp|Q08209|PP2BA_HUMAN	protein phosphatase 3 catalytic subunit alpha	-0.0209299630926552	0.953064032315818	-0.48961982053044	0.0259961068026678
ENSG00000138834	MAPK8IP3	sp|Q9UPT6|JIP3_HUMAN	mitogen-activated protein kinase 8 interacting protein 3	0.0481703027949247	0.799601084346815	-0.0519613545378939	0.672270074721516
ENSG00000139116	KIF21A	sp|Q7Z4S6|KI21A_HUMAN	kinesin family member 21A	0.0154442775918966	0.905165725979631	-0.00352481217948271	0.966212752229396
ENSG00000139131	YARS2	sp|Q9Y2Z4|SYYM_HUMAN	tyrosyl-tRNA synthetase 2	0.0551942898311992	0.842771615888175	-0.0930866116962011	0.572198192454909
ENSG00000139180	NDUFA9	sp|Q16795|NDUA9_HUMAN	NADH:ubiquinone oxidoreductase subunit A9	0.145826362228026	0.291166556313391	-0.210270625675207	0.0453421463255678
ENSG00000139220	PPFIA2	sp|O75334|LIPA2_HUMAN	PTPRF interacting protein alpha 2	0.147185892182655	0.191132273762691	-0.322531607352045	0.00453230289829009
ENSG00000139410	SDSL	sp|Q96GA7|SDSL_HUMAN	serine dehydratase like	0.149352166108291	0.231315802024102	0.0409392074937264	0.607494705718687
ENSG00000139428	MMAB	sp|Q96EY8|MMAB_HUMAN	metabolism of cobalamin associated B	0.08533345693197	0.177351405576326	-0.505431805379362	0.000138070857558424
ENSG00000139433	GLTP	sp|Q9NZD2|GLTP_HUMAN	glycolipid transfer protein	-0.135530549739708	0.65239090957435	0.800226403796131	0.00770392658222742
ENSG00000139637	MYG1	sp|Q9HB07|MYG1_HUMAN	MYG1 exonuclease	0.130205384825234	0.286379348156225	-0.273575777540024	0.0126187551245722
ENSG00000139641	ESYT1	sp|Q9BSJ8|ESYT1_HUMAN	extended synaptotagmin 1	0.146048588473204	0.190689149230359	0.346126370503932	0.00338202266536185
ENSG00000139722	VPS37B	sp|Q9H9H4|VP37B_HUMAN	VPS37B subunit of ESCRT-I	-0.105232903351627	0.562550760835285	0.107684445790684	0.369161934962603
ENSG00000139842	CUL4A	sp|Q13619|CUL4A_HUMAN	cullin 4A	-0.0916245067846191	0.259593950165613	-0.30668551034546	0.00866627928153635
ENSG00000139910	NOVA1	sp|P51513|NOVA1_HUMAN	NOVA alternative splicing regulator 1	0.560336646367908	0.183980879831274	-0.177595654907478	0.378937777858767
ENSG00000139970	RTN1	sp|Q16799|RTN1_HUMAN	reticulon 1	-0.0323346412787776	0.904327323999016	0.148887335150441	0.311833977559445
ENSG00000140043	PTGR2	sp|Q8N8N7|PTGR2_HUMAN	prostaglandin reductase 2	0.0134456312586882	0.970219230143311	-0.0679898099449829	0.738577934710841
ENSG00000140105	WARS1	sp|P23381|SYWC_HUMAN	tryptophanyl-tRNA synthetase 1	0.273102585194252	0.0512297854876091	-0.293230023873619	0.00667841091371965
ENSG00000140365	COMMD4	sp|Q9H0A8|COMD4_HUMAN	COMM domain containing 4	-0.249932159787548	0.479008705218995	0.280019789369419	0.242045647370362
ENSG00000140374	ETFA	sp|P13804|ETFA_HUMAN	electron transfer flavoprotein subunit alpha	0.0678801409293423	0.428647755388425	-0.184322112004395	0.0164144511233602
ENSG00000140395	WDR61	sp|Q9GZS3|WDR61_HUMAN	WD repeat domain 61	0.193474554849082	0.73386617477981	-0.0900740080034149	0.80954162360198
ENSG00000140416	TPM1	sp|P09493|TPM1_HUMAN	tropomyosin 1	-0.293091842948492	0.126342923106702	0.434911628797468	0.00884457698553226
ENSG00000140474	ULK3	sp|Q6PHR2|ULK3_HUMAN	unc-51 like kinase 3	-0.0746697930674737	0.872131067370089	-0.254202275932335	0.336899736394419
ENSG00000140538	NTRK3	sp|Q16288|NTRK3_HUMAN	neurotrophic receptor tyrosine kinase 3	-0.0803226701350273	0.897726650324835	-0.17705748883011	0.614348911862993
ENSG00000140545	MFGE8	sp|Q08431|MFGM_HUMAN	milk fat globule EGF and factor V/VIII domain containing	0.247788231186057	0.0961502389567523	0.0587362278398989	0.483180272716102
ENSG00000140553	UNC45A	sp|Q9H3U1|UN45A_HUMAN	unc-45 myosin chaperone A	-0.366688370694698	0.513898973806033	-0.275805266253156	0.440815181872555
ENSG00000140600	SH3GL3	sp|Q99963|SH3G3_HUMAN	SH3 domain containing GRB2 like 3, endophilin A3	0.0446927196930057	0.763740634712428	0.17278513544219	0.100360025597594
ENSG00000140688	RUSF1	sp|Q96GQ5|RUS1_HUMAN	RUS family member 1	-0.0260852897366419	0.858366246211603	-0.317653922480465	0.0103106162639382
ENSG00000140718	FTO	sp|Q9C0B1|FTO_HUMAN	FTO alpha-ketoglutarate dependent dioxygenase	0.228114036486389	0.086752636086437	-0.136756724313575	0.089385496266744
ENSG00000140740	UQCRC2	sp|P22695|QCR2_HUMAN	ubiquinol-cytochrome c reductase core protein 2	0.073610644340133	0.281840566762528	-0.250124454580792	0.00217228604473287
ENSG00000140848	CPNE2	sp|Q96FN4|CPNE2_HUMAN	copine 2	-0.186220236429084	0.25697032335517	-0.151892688986526	0.161971331503838
ENSG00000140854	KATNB1	sp|Q9BVA0|KTNB1_HUMAN	katanin regulatory subunit B1	0.00466701748602104	0.994881461296502	-0.293739939846705	0.370791522199981
ENSG00000140990	NDUFB10	sp|O96000|NDUBA_HUMAN	NADH:ubiquinone oxidoreductase subunit B10	0.066639920986906	0.715310506207	-0.0453532994023312	0.707390782935584
ENSG00000140992	PDPK1	sp|O15530|PDPK1_HUMAN;sp|Q6A1A2|PDPK2_HUMAN	3-phosphoinositide dependent protein kinase 1	0.0932604125492394	0.147077017072029	0.237809121312019	0.00162613356814153
ENSG00000141030	COPS3	sp|Q9UNS2|CSN3_HUMAN	COP9 signalosome subunit 3	-0.0996448134827783	0.73634996987844	0.0728546888723975	0.70808172493832
ENSG00000141279	NPEPPS	sp|P55786|PSA_HUMAN	aminopeptidase puromycin sensitive	0.0377876031215791	0.715310506207	0.215393488433352	0.0167392719680914
ENSG00000141367	CLTC	sp|Q00610|CLH1_HUMAN	clathrin heavy chain	0.02967168198753	0.649496708762444	-0.330771067084496	0.000826154178436166
ENSG00000141376	BCAS3	sp|Q9H6U6|BCAS3_HUMAN	BCAS3 microtubule associated cell migration factor	-0.0718455773266508	0.692751533630904	-0.230318593976804	0.0766212520337116
ENSG00000141385	AFG3L2	sp|Q9Y4W6|AFG32_HUMAN	AFG3 like matrix AAA peptidase subunit 2	0.145034438412151	0.12687400134836	-0.0696537209394776	0.226444530027404
ENSG00000141425	RPRD1A	sp|Q96P16|RPR1A_HUMAN	regulation of nuclear pre-mRNA domain containing 1A	0.0969417056296749	0.426530879846185	-0.184353166431343	0.0787996288122332
ENSG00000141447	OSBPL1A	sp|Q9BXW6|OSBL1_HUMAN	oxysterol binding protein like 1A	-0.665637480427184	0.0668580012057565	-0.0154018795482974	0.939947872852982
ENSG00000141543	EIF4A3	sp|P38919|IF4A3_HUMAN	eukaryotic translation initiation factor 4A3	-0.300735412715002	0.515242355248236	-0.731057002760302	0.0429592711747039
ENSG00000141560	FN3KRP	sp|Q9HA64|KT3K_HUMAN	fructosamine 3 kinase related protein	-0.0555702467542384	0.896932561659958	0.129783534968013	0.578286687547465
ENSG00000141564	RPTOR	sp|Q8N122|RPTOR_HUMAN	regulatory associated protein of MTOR complex 1	0.0134962615934188	0.975535299283208	-0.202935183456452	0.415945837135081
ENSG00000141959	PFKL	sp|P17858|PFKAL_HUMAN	phosphofructokinase, liver type	-0.0582498413754232	0.702523072468974	0.0412493604824107	0.687955423973164
ENSG00000141985	SH3GL1	sp|Q99961|SH3G1_HUMAN	SH3 domain containing GRB2 like 1, endophilin A2	-0.327836489146328	0.272836897498411	-0.689016891861738	0.0108810980675063
ENSG00000142192	APP	sp|P05067|A4_HUMAN	amyloid beta precursor protein	0.0618363159521186	0.880376715826795	0.507621152709986	0.0557026373437037
ENSG00000142235	LMTK3	sp|Q96Q04|LMTK3_HUMAN	lemur tyrosine kinase 3	0.153828784329924	0.627399825129308	-0.502660294376324	0.0422732998080449
ENSG00000142453	CARM1	sp|Q86X55|CARM1_HUMAN	coactivator associated arginine methyltransferase 1	-0.0202841528832731	0.943928905990036	-0.285050049966619	0.0880387597005597
ENSG00000142507	PSMB6	sp|P28072|PSB6_HUMAN	proteasome 20S subunit beta 6	0.0977186539109418	0.323717068960056	-0.431821458314254	0.00760862596444983
ENSG00000142634	EFHD2	sp|Q96C19|EFHD2_HUMAN	EF-hand domain family member D2	0.109360955735996	0.46094391209286	-0.191286016255439	0.0801154663518297
ENSG00000142655	PEX14	sp|O75381|PEX14_HUMAN	peroxisomal biogenesis factor 14	0.201662457146635	0.2828894526687	-0.0533549566426785	0.664409892039371
ENSG00000142657	PGD	sp|P52209|6PGD_HUMAN	phosphogluconate dehydrogenase	-0.0063500308964303	0.978791782123007	0.180036573975961	0.171091193336277
ENSG00000142676	RPL11	sp|P62913|RL11_HUMAN	ribosomal protein L11	0.00243682244344257	0.978791782123007	0.180991177213234	0.00947213985697452
ENSG00000142910	TINAGL1	sp|Q9GZM7|TINAL_HUMAN	tubulointerstitial nephritis antigen like 1	0.0745560168011939	0.649496708762444	-0.287634688372878	0.031388007296226
ENSG00000142937	RPS8	sp|P62241|RS8_HUMAN	ribosomal protein S8	-0.0914006622150864	0.539906767403851	0.66635149980664	0.00132259728682688
ENSG00000142949	PTPRF	sp|P10586|PTPRF_HUMAN	protein tyrosine phosphatase receptor type F	0.00887032333554549	0.952291989663707	-0.449783599624247	0.00171003529286883
ENSG00000143149	ALDH9A1	sp|P49189|AL9A1_HUMAN	aldehyde dehydrogenase 9 family member A1	0.0744583988655094	0.703651919105464	0.323828118959348	0.0368242846317609
ENSG00000143153	ATP1B1	sp|P05026|AT1B1_HUMAN	ATPase Na+/K+ transporting subunit beta 1	0.0770841493566176	0.396666698653248	-0.146175026076937	0.0403797025428574
ENSG00000143222	UFC1	sp|Q9Y3C8|UFC1_HUMAN	ubiquitin-fold modifier conjugating enzyme 1	-0.0137005974634974	0.930996796365325	-0.0903821057848544	0.274522191221522
ENSG00000143353	LYPLAL1	sp|Q5VWZ2|LYPL1_HUMAN	lysophospholipase like 1	0.0818815374608045	0.57627708746511	0.0545275333096787	0.577824680755007
ENSG00000143363	PRUNE1	sp|Q86TP1|PRUN1_HUMAN	prune exopolyphosphatase 1	-0.119933509028582	0.458735993792402	-0.0569573571879426	0.597916638401586
ENSG00000143376	SNX27	sp|Q96L92|SNX27_HUMAN	sorting nexin 27	-0.193933851654704	0.462092033644727	0.147926621375975	0.376903336162281
ENSG00000143409	MINDY1	sp|Q8N5J2|MINY1_HUMAN	MINDY lysine 48 deubiquitinase 1	0.055329649292787	0.851011102259499	0.448096446599529	0.0730852063139414
ENSG00000143416	SELENBP1	sp|Q13228|SBP1_HUMAN	selenium binding protein 1	-0.161817477367464	0.489294301322828	0.0215665684650718	0.894628059523092
ENSG00000143549	TPM3	sp|P06753|TPM3_HUMAN	tropomyosin 3	-0.318149985017302	0.451110305866167	0.503198953588089	0.0992840831222733
ENSG00000143569	UBAP2L	sp|Q14157|UBP2L_HUMAN	ubiquitin associated protein 2 like	-0.435948309619323	0.454751565411842	0.103621070186759	0.791870375081956
ENSG00000143575	HAX1	sp|O00165|HAX1_HUMAN	HCLS1 associated protein X-1	-0.081608711931241	0.728588457926465	-0.565353215012282	0.0102732405377022
ENSG00000143621	ILF2	sp|Q12905|ILF2_HUMAN	interleukin enhancer binding factor 2	0.0688233184280094	0.678352904841928	-0.0717673293484064	0.501022700985138
ENSG00000143653	SCCPDH	sp|Q8NBX0|SCPDL_HUMAN	saccharopine dehydrogenase (putative)	-0.154588451348824	0.396666698653248	-0.231003633168527	0.0828226448077599
ENSG00000143727	ACP1	sp|P24666|PPAC_HUMAN	acid phosphatase 1	-0.139789551547288	0.708420381240379	-0.421508269411032	0.110828942469705
ENSG00000143772	ITPKB	sp|P27987|IP3KB_HUMAN	inositol-trisphosphate 3-kinase B	-0.0739003396686826	0.856913355483226	0.124313967570401	0.601900695370841
ENSG00000143776	CDC42BPA	sp|Q5VT25|MRCKA_HUMAN	CDC42 binding protein kinase alpha	-0.0857113187559453	0.815675202459938	0.740376014423735	0.0151533599089069
ENSG00000143799	PARP1	sp|P09874|PARP1_HUMAN	poly(ADP-ribose) polymerase 1	0.047921770858224	0.699953321948142	0.132591042885949	0.125180703311369
ENSG00000143819	EPHX1	sp|P07099|HYEP_HUMAN	epoxide hydrolase 1	0.146575623351119	0.444230689687639	0.0943185697976634	0.456061374014524
ENSG00000143850	PLEKHA6	sp|Q9Y2H5|PKHA6_HUMAN	pleckstrin homology domain containing A6	0.00378965358467316	0.981276719660312	-0.205084656008625	0.0467872313838828
ENSG00000143858	SYT2	sp|Q8N9I0|SYT2_HUMAN	synaptotagmin 2	-0.0232956539650739	0.958412124642513	0.186985535226782	0.396274727082604
ENSG00000143870	PDIA6	sp|Q15084|PDIA6_HUMAN	protein disulfide isomerase family A member 6	-0.122550742613226	0.719052324292504	-0.187986619476473	0.392706931633751
ENSG00000143977	SNRPG	sp|P62308|RUXG_HUMAN;sp|A8MWD9|RUXGL_HUMAN	small nuclear ribonucleoprotein polypeptide G	-0.392650187370097	0.00509432935656643	-0.0860403041203905	0.0865226530473566
ENSG00000144028	SNRNP200	sp|O75643|U520_HUMAN	small nuclear ribonucleoprotein U5 subunit 200	-0.474997126031061	0.402953097638436	-0.148600925353873	0.698436255169184
ENSG00000144036	EXOC6B	sp|Q9Y2D4|EXC6B_HUMAN	exocyst complex component 6B	-0.076313217126259	0.749928533947811	-0.00373461075037443	0.982877613100877
ENSG00000144040	SFXN5	sp|Q8TD22|SFXN5_HUMAN	sideroflexin 5	0.114360510833362	0.384836472516593	0.30095818915752	0.0125579767760296
ENSG00000144306	SCRN3	sp|Q0VDG4|SCRN3_HUMAN	secernin 3	-0.733496833684001	0.198722231296406	0.189575676323347	0.494244425782906
ENSG00000144320	LNPK	sp|Q9C0E8|LNP_HUMAN	lunapark, ER junction formation factor	-0.0163415515243166	0.984518064305842	-0.467454748552218	0.330775738915999
ENSG00000144369	FAM171B	sp|Q6P995|F171B_HUMAN	family with sequence similarity 171 member B	0.113132744201799	0.396666698653248	-0.215299423126901	0.0400201532536293
ENSG00000144381	HSPD1	sp|P10809|CH60_HUMAN	heat shock protein family D (Hsp60) member 1	-0.0114607751005641	0.937886468216695	-0.0541852720657041	0.46747437265413
ENSG00000144566	RAB5A	sp|P20339|RAB5A_HUMAN	RAB5A, member RAS oncogene family	-0.0743177775852383	0.603145972424857	-0.011118286194178	0.911794851419718
ENSG00000144619	CNTN4	sp|Q8IWV2|CNTN4_HUMAN	contactin 4	0.153257543974455	0.422342397161578	-0.438332347968938	0.0337207015335079
ENSG00000144647	POMGNT2	sp|Q8NAT1|PMGT2_HUMAN	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)	0.00389516974288463	0.95761907615854	-0.338874208159913	0.00522074033013221
ENSG00000144674	GOLGA4	sp|Q13439|GOGA4_HUMAN	golgin A4	0.0854411721051041	0.789482892885841	-0.139475434178363	0.492192811666339
ENSG00000144711	IQSEC1	sp|Q6DN90|IQEC1_HUMAN	IQ motif and Sec7 domain ArfGEF 1	-0.198818193307384	0.500843293167497	-0.23361281862391	0.241131101856305
ENSG00000144744	UBA3	sp|Q8TBC4|UBA3_HUMAN	ubiquitin like modifier activating enzyme 3	-0.0371448410842703	0.702523072468974	-0.00168560658118544	0.982877613100877
ENSG00000144746	ARL6IP5	sp|O75915|PRAF3_HUMAN	ADP ribosylation factor like GTPase 6 interacting protein 5	-0.194937809285101	0.436550071553464	-0.114897543692594	0.485967686654163
ENSG00000144827	ABHD10	sp|Q9NUJ1|ABHDA_HUMAN	abhydrolase domain containing 10, depalmitoylase	0.036062875770682	0.740738563978008	-0.303369662254729	0.0060392392489767
ENSG00000144834	TAGLN3	sp|Q9UI15|TAGL3_HUMAN	transgelin 3	0.0215671783062562	0.851987320055683	0.193252534489441	0.0237251702566001
ENSG00000144847	IGSF11	sp|Q5DX21|IGS11_HUMAN	immunoglobulin superfamily member 11	-0.24091218625299	0.515973522306385	-0.316357485956202	0.22922732211594
ENSG00000144848	ATG3	sp|Q9NT62|ATG3_HUMAN	autophagy related 3	-0.22569302366108	0.540640410218246	0.394952178861066	0.134182909249723
ENSG00000144908	ALDH1L1	sp|O75891|AL1L1_HUMAN	aldehyde dehydrogenase 1 family member L1	-0.0192056942633295	0.913417498707947	0.0720484706755068	0.457599423774984
ENSG00000144959	NCEH1	sp|Q6PIU2|NCEH1_HUMAN	neutral cholesterol ester hydrolase 1	0.065849297660634	0.225245212099947	-0.429203967336425	0.000167828600981684
ENSG00000145214	DGKQ	sp|P52824|DGKQ_HUMAN	diacylglycerol kinase theta	0.102251447492461	0.692751533630904	-0.460289678560052	0.0271740950030899
ENSG00000145293	ENOPH1	sp|Q9UHY7|ENOPH_HUMAN	enolase-phosphatase 1	-0.142677851885265	0.277404163704251	0.589771350315594	0.00112387676585558
ENSG00000145335	SNCA	sp|P37840|SYUA_HUMAN	synuclein alpha	-0.471088558724029	0.18213498215783	-0.170636595501051	0.43140408760971
ENSG00000145349	CAMK2D	sp|Q13557|KCC2D_HUMAN	calcium/calmodulin dependent protein kinase II delta	-0.0866172055773854	0.28644207890208	-0.276507909249974	0.00280570875140621
ENSG00000145354	CISD2	sp|Q8N5K1|CISD2_HUMAN	CDGSH iron sulfur domain 2	-0.0654557627726575	0.780614027694434	-0.437451061943174	0.0233694289707219
ENSG00000145362	ANK2	sp|Q01484|ANK2_HUMAN	ankyrin 2	-0.0176525049967609	0.911830733561414	-0.183035838718685	0.0648558394747408
ENSG00000145391	SETD7	sp|Q8WTS6|SETD7_HUMAN	SET domain containing 7, histone lysine methyltransferase	-0.0323005275558756	0.886085885986787	0.189441593990061	0.201901743613811
ENSG00000145675	PIK3R1	sp|P27986|P85A_HUMAN	phosphoinositide-3-kinase regulatory subunit 1	-0.400935737962139	0.293892454135865	-0.136916886460748	0.597888819669579
