Gene.ID	Gene.Symbol	X1.AD_A	X2.AD_A	X3.AD_A	X4.AD_A	X1.AD_B	X2.AD_B	X3.AD_B	X4.AD_B	X1.AD_C	X2.AD_C	X3.AD_C	X4.AD_C
ENSG00000143569	UBAP2L	57623	2417	52705	72692	32301	1739.2	33033	48575	12124	266.3	12238	17036
ENSG00000143575	HAX1	135920	6676.8	170520	121670	51448	2623.2	64109	52072	29709	1362.8	38843	27817
ENSG00000143621	ILF2	580000	31960	747760	869020	107850	5538.2	124410	160330	32854	1387.8	39135	51725
ENSG00000143653	SCCPDH	61895	2785.1	84426	88103	43741	2247.9	50209	56352	21527	889.02	26749	32270
ENSG00000143727	ACP1	82337	3881	113740	109090	26219	1580.4	35482	35927	18131	586.03	23237	22668
ENSG00000143772	ITPKB	57210	2114.7	67827	106960	37530	1585	43140	57742	24564	1346.6	29678	37323
ENSG00000143776	CDC42BPA	41608	1793.6	37495	102220	47624	2289	39047	85139	46896	2357	43893	77629
ENSG00000143799	PARP1	445530	24986	600410	915430	157870	7147.5	165210	244170	54270	4389.4	120160	195670
ENSG00000143819	EPHX1	184460	10552	239470	354900	96783	5053.6	126950	172580	59825	2992.9	80900	95595
ENSG00000143850	PLEKHA6	175450	9656.4	204610	220420	105130	4911	123890	141670	80738	4052	89087	103260
ENSG00000143858	SYT2	98029	6147.7	114760	142240	38614	1511.5	41451	66484	30922	1489.6	29674	49247
ENSG00000143870	PDIA6	317320	18513	416220	496210	147570	6574.1	177510	208460	88209	5419.1	115370	139310
ENSG00000143977	SNRPG	52680	1869.3	57870	68052	32176	1290.3	36068	45579	19239	722.37	21790	25772
ENSG00000144028	SNRNP200	59869	3076	67661	87337	30095	1324.2	36422	46260	10264	216.04	11218	13150
ENSG00000144036	EXOC6B	113550	5585.6	130520	170140	NA	NA	NA	NA	21109	916.98	25041	31505
ENSG00000144040	SFXN5	69651	3754.6	61968	102460	119370	5916.9	108340	152250	72911	3732.8	63179	106900
ENSG00000144306	SCRN3	5718.8	159.76	7024.4	12252	29483	1203	38332	42201	2093.2	NA	2581	4594.2
ENSG00000144320	LNPK	64475	3351.8	102020	68110	NA	NA	NA	NA	78418	3681.5	73499	100110
ENSG00000144369	FAM171B	274860	13323	326700	366890	84350	4818.3	109970	120140	69915	3638.7	85559	98507
ENSG00000144381	HSPD1	1250100	63990	1358000	1832100	718400	37538	782500	1058300	461760	23270	517830	676070
ENSG00000144566	RAB5A	317730	16077	343010	638980	164400	8261.5	173060	339340	114650	6022.1	120850	211160
ENSG00000144619	CNTN4	63939	3270.3	73970	73816	22391	1334.6	29166	27208	NA	NA	NA	NA
ENSG00000144647	POMGNT2	NA	NA	NA	NA	28616	1386.9	31963	33415	22912	1164.9	25617	26705
ENSG00000144674	GOLGA4	57096	2165.5	60760	72854	32717	1304.6	40119	47125	17963	1126.1	22743	25870
ENSG00000144711	IQSEC1	174030	9917.5	188670	235450	45948	2022.5	48019	48696	43899	1868.7	50038	50487
ENSG00000144744	UBA3	149180	7052.1	163710	225180	80611	4031.9	87829	114170	62474	3003.8	74301	94250
ENSG00000144746	ARL6IP5	208770	10569	217010	274880	132790	6026.3	136320	158510	70418	3388	71562	89189
ENSG00000144827	ABHD10	515560	25969	601280	704640	180850	8957.7	205640	266050	94924	5008.3	109860	117390
ENSG00000144834	TAGLN3	792080	40930	749370	989270	485920	22395	423660	627920	211910	9592.5	194190	257490
ENSG00000144847	IGSF11	NA	NA	NA	NA	23257	1149.9	33146	34009	11920	423.1	15357	16829
ENSG00000144848	ATG3	58046	2542.7	61515	86046	52416	2668.8	52308	82597	6009.2	198.98	5599.5	11922
ENSG00000144908	ALDH1L1	1018100	52197	1500600	1865100	368690	18578	554770	701960	181700	8836	291000	381710
ENSG00000144959	NCEH1	558800	31412	714880	671650	411900	20891	497530	480010	307600	16623	396040	368430
ENSG00000145214	DGKQ	48928	2300.4	56008	51228	43620	2606.9	48575	45275	15394	764.8	16632	16444
ENSG00000145293	ENOPH1	178300	8832.5	150050	280330	111660	5452.6	98972	183920	97071	3896.7	84826	149130
ENSG00000145335	SNCA	48439	1792.8	48929	57381	21232	561.96	21881	27324	14624	579.89	14891	16875
ENSG00000145349	CAMK2D	702350	37793	974450	1041800	354150	17066	484740	521450	378090	20297	534600	571250
ENSG00000145354	CISD2	65067	3529.7	81950	88670	28366	1301.1	33031	36538	4247.8	175.02	6003.3	5027.8
ENSG00000145362	ANK2	1657800	82811	1785500	2334800	1034000	51205	1150200	1495900	741770	36990	803830	1077800
ENSG00000145391	SETD7	364790	18525	389900	534850	NA	NA	NA	NA	66542	3076.5	67442	88322
ENSG00000145675	PIK3R1	115410	4892.4	121910	184030	13710	502.15	15203	19134	23273	1031.2	25861	40346
ENSG00000145715	RASA1	NA	NA	NA	NA	15368	771.84	17333	22841	10887	405.65	10012	14984
ENSG00000145833	DDX46	34224	1803.3	31624	55175	18088	914.62	17266	31945	4005.8	165.42	4345.4	5613.3
ENSG00000145882	PCYOX1L	161970	7931.2	187660	226970	47734	2084.1	60252	63417	49305	2595.5	59656	72393
ENSG00000145920	CPLX2	118340	5743.9	127060	147440	53022	2672.3	57903	61736	17630	610.87	19431	20972
ENSG00000145990	GFOD1	192470	8522.5	202160	235490	NA	NA	NA	NA	27397	1383.5	29214	32363
ENSG00000146005	PSD2	93018	4575.6	108270	135820	26252	1097.1	30629	40660	42625	2050.9	46662	60968
ENSG00000146006	LRRTM2	28529	1001.4	34383	37955	14317	719.58	18532	20047	6582.5	264.62	9267.2	9900.3
ENSG00000146085	MMUT	305270	15601	339890	497640	135800	6327.2	158280	234290	103180	5470.7	112690	167120
ENSG00000146122	DAAM2	84238	4235.9	107540	206770	47202	2130.1	53614	110620	24731	877.55	30108	51217
ENSG00000146216	TTBK1	68170	3404.6	80712	81466	NA	NA	NA	NA	12941	518.72	16127	16179
ENSG00000146476	ARMT1	23330	728.77	25817	29778	12706	79.788	15175	15174	9948.8	250.6	10138	11076
ENSG00000146701	MDH2	1982000	104310	2523400	2531300	1095000	54488	1392100	1429200	776430	40752	988070	1018300
ENSG00000146731	CCT6A	1074500	56545	1254600	1551000	688920	35663	796580	981420	307770	15060	352510	451720
ENSG00000147044	CASK	339980	16677	371590	571960	125250	7113	144750	218200	84231	4385.2	97220	151750
ENSG00000147123	NDUFB11	350020	17186	445150	400880	186470	9148.8	224430	205400	129340	6057.6	154690	136800
ENSG00000147140	NONO	96136	4804.9	193180	243890	41596	2244.2	81174	105230	5434.8	203.53	25449	28792
ENSG00000147162	OGT	549380	29022	610140	769500	271100	14783	294800	382600	181910	10156	204260	252610
ENSG00000147274	RBMX	79453	3987.3	67305	120360	43151	1950.8	44801	63010	28584	1211.7	30324	45369
ENSG00000147383	NSDHL	32601	1568.2	36403	50217	1161.9	71.693	1512.4	1329.9	9384.8	368.46	13198	17610
ENSG00000147416	ATP6V1B2	692610	34890	877210	775070	398850	19791	488240	441560	253650	13685	316990	289930
ENSG00000147459	DOCK5	168310	9099.8	187470	287260	75735	3784.7	81055	123630	29277	1628.3	28971	44570
ENSG00000147475	ERLIN2	218760	11267	260940	469080	114680	6029	135420	247010	47817	2339	55598	107430
ENSG00000147526	TACC1	43798	1824.5	59629	62852	7327.6	407.54	9419.8	9836.3	3599.6	127.02	4217.6	5414.5
ENSG00000147588	PMP2	154380	7791.1	168880	282520	29072	1558.3	33806	53519	26917	1214.8	28914	48478
ENSG00000147677	EIF3H	NA	NA	NA	NA	26933	1291.1	22885	38623	15381	731.13	16391	22646
ENSG00000147684	NDUFB9	680630	39121	801070	840910	434360	23498	492640	511530	276490	16931	331840	343880
ENSG00000147799	ARHGAP39	98439	4810.7	108740	136680	54441	2792	60964	78159	37384	1826.2	41776	55476
ENSG00000147853	AK3	401660	23450	440980	698320	234110	12518	267830	381920	181110	10443	205250	275670
ENSG00000148090	AUH	157070	8511.4	187880	189530	108080	5697.9	129060	128430	79970	4384.3	87543	96562
ENSG00000148158	SNX30	212740	10861	232300	248710	203840	10476	216290	260500	158290	8482.2	179220	196020
ENSG00000148218	ALAD	329990	18742	383110	610020	198250	11757	248810	383120	100020	5513.9	118940	189310
ENSG00000148339	SLC25A25	80813	3756.3	80526	104880	73315	3183.8	72231	98015	35205	2064.2	38350	46667
ENSG00000148341	SH3GLB2	855060	41215	1058000	1304300	460910	23696	529550	686050	382090	18047	434910	595930
ENSG00000148356	LRSAM1	128620	6608.2	144690	201720	49976	2484.9	60513	68483	56566	2443.7	61310	82434
ENSG00000148396	SEC16A	81439	5422	93074	105930	32798	1757.8	38308	42545	15289	561.33	16792	18705
ENSG00000148408	CACNA1B	72256	3829.5	80846	105690	44810	1932.8	47232	56463	18855	806.04	19525	24005
ENSG00000148444	COMMD3	93732	5020.9	105070	104010	91723	4843.8	109130	101560	46858	1957.8	57175	51847
ENSG00000148468	FAM171A1	105190	5367.9	104800	191300	71990	2686.9	71580	122250	40758	1466.3	39869	73633
ENSG00000148484	RSU1	204610	10091	234000	349010	70625	3307	77466	126150	58294	2422.7	66637	105010
ENSG00000148498	PARD3	4150.6	174.39	7470.3	7164.4	2394.6	67.676	3590.9	3906.4	1644.5	NA	2339.5	2699.9
ENSG00000148660	CAMK2G	794000	41825	890130	1239200	423810	21497	459620	681250	214980	10830	229570	318720
ENSG00000148672	GLUD1	1526400	78866	2116600	2306800	1350800	67452	1739000	2029600	742950	36224	986620	1093200
ENSG00000148700	ADD3	350760	20181	462880	599600	65620	3493.4	83090	90751	67056	3621.6	87541	101820
ENSG00000148798	INA	1101300	52335	1192300	1697600	779040	37242	876070	1238200	587030	30291	677820	928290
ENSG00000148834	GSTO1	613580	32318	590500	1029400	417660	23358	392470	714200	261170	14794	248910	452730
ENSG00000149084	HSD17B12	72045	4109	98170	110880	39833	1714.9	50951	56891	17180	566.34	24141	25932
ENSG00000149091	DGKZ	36414	1735.1	31188	36551	18531	915.88	16302	17820	9593	377.17	9262	9882
ENSG00000149115	TNKS1BP1	41625	2560.5	44256	59001	NA	NA	NA	NA	17942	1182.7	21069	23534
ENSG00000149131	SERPING1	12173	660.02	11252	23494	16340	676.32	15648	25209	28750	1412.5	28537	34846
ENSG00000149136	SSRP1	86862	4486.1	104350	109690	52221	2623.9	56943	62439	NA	NA	NA	NA
ENSG00000149177	PTPRJ	12886	696.77	14370	16971	48708	2673	55946	65336	21749	1142.3	25054	29748
ENSG00000149182	ARFGAP2	406690	21410	498450	486970	201690	9960.8	238970	237130	141280	6627	167380	165820
ENSG00000149218	ENDOD1	193200	8933.1	212990	320810	114880	5713.4	127420	216480	47901	2211	52470	85875
ENSG00000149260	CAPN5	24537	1023.2	27081	32106	8507.4	282.48	10314	10761	NA	NA	NA	NA
ENSG00000149269	PAK1	437430	22847	476230	505150	367570	19372	353760	463560	312200	16114	303030	403180
ENSG00000149273	RPS3	418220	21211	483330	586200	191520	8637.5	207620	281990	100930	4378.9	111700	151370
ENSG00000149294	NCAM1	1265200	71587	1481100	2214300	826390	45199	973580	1434700	597560	32801	703730	1001800
ENSG00000149313	AASDHPPT	85067	4590.9	105450	105550	61059	3434.1	75810	79634	56344	2979.1	73507	77256
ENSG00000149357	LAMTOR1	189730	9048.7	311620	383820	78727	3984	125160	152220	38402	1969.9	83594	102650
ENSG00000149476	TKFC	214260	11311	239190	379420	148910	7316.7	175620	273060	90316	4531.8	98501	158640
ENSG00000149541	B3GAT3	79536	4145	89649	125540	35473	1696.3	38614	49986	18259	810.78	22868	33855
ENSG00000149591	TAGLN	255160	15277	309760	461090	172140	9729.3	204630	316260	78837	4500	97815	139430
ENSG00000149792	MRPL49	7114.4	1928.6	39074	53436	5583.4	974.84	18740	25582	4191.3	435.7	13919	18364
ENSG00000149798	CDC42EP2	NA	NA	NA	NA	27898	1813.8	29978	51049	13446	690.06	13857	26168
ENSG00000149823	VPS51	91769	9444.1	221610	297740	51732	2258.1	62773	66406	48589	2161.6	56808	81658
ENSG00000149925	ALDOA	1147900	59596	1243100	1618800	751180	37663	777420	1061600	486960	22724	495870	682830
ENSG00000149930	TAOK2	13484	532.3	16368	19868	9448.9	396.33	10002	14616	NA	NA	NA	NA
ENSG00000149970	CNKSR2	67238	3877.1	72503	79706	10118	489.08	11378	12782	6155.9	201.73	6801.9	8315
ENSG00000150093	ITGB1	479950	26564	603820	1032500	154220	7697	191620	310640	77979	3246.5	92674	150010
ENSG00000150471	ADGRL3	179090	9103.3	217830	226750	56631	2652.3	63945	67923	30392	1256.2	36806	38535
ENSG00000150540	HNMT	137910	7595.3	165080	312120	28033	1227.8	32300	51241	18400	1135.1	24038	31203
ENSG00000150625	GPM6A	506410	25737	546170	1042100	363370	17596	401220	740640	274140	13403	297060	558120
ENSG00000150627	WDR17	114370	4821.1	135990	161120	71310	3600.2	86789	99000	33628	1620.7	42232	44464
ENSG00000150656	CNDP1	362650	19599	308330	508480	160330	8148.5	142680	225550	66692	2791.7	60915	92241
ENSG00000150672	DLG2	240070	11662	261950	309540	104110	5343.2	117260	142430	96164	5362.9	123410	123270
ENSG00000150753	CCT5	758010	40992	801400	1245100	353620	16546	390690	593600	326620	15812	347950	520710
ENSG00000150768	DLAT	613280	31310	681400	693230	254070	11724	269660	284610	256780	13440	266260	310620
ENSG00000150867	PIP4K2A	146670	6627.5	173040	249060	86627	3160.7	103220	124150	121070	6377.1	159630	193910
ENSG00000150995	ITPR1	336820	19700	368210	471270	105190	6491.4	114900	182350	34978	1721.1	34730	39620
ENSG00000151025	GPR158	175850	9290.9	219080	214040	15996	954.85	17475	19400	30458	1564.5	37293	34849
ENSG00000151150	ANK3	348740	22651	660000	560330	149070	9912.5	297170	297290	161400	10174	250840	227830
ENSG00000151240	DIP2C	173730	8273.6	207420	212510	83458	4389	99654	101130	86285	3869.2	98305	100970
ENSG00000151327	FAM177A1	194040	9405.7	234710	276560	98111	4137.6	111950	140640	19783	675.48	24982	33991
ENSG00000151366	NDUFC2	190300	10095	197410	268430	185350	10106	184140	262570	116420	6050.9	117680	167060
ENSG00000151376	ME3	69054	3548.4	81404	78010	131080	6102.2	152500	134660	97401	4846.5	111650	96256
ENSG00000151461	UPF2	1614.7	79.721	2149.1	3889.1	31927	1720.9	40979	57345	NA	NA	NA	NA
ENSG00000151498	ACAD8	58848	2712.9	83815	93607	89480	4812.6	116130	133200	30376	2716.9	57189	63439
ENSG00000151502	VPS26B	NA	434.9	14716	18639	98137	5272.8	111230	122530	71748	3325.3	83072	94312
ENSG00000151552	QDPR	677170	34663	663480	1288400	483860	22218	472640	927900	322460	16748	314180	617480
ENSG00000151640	DPYSL4	270030	13938	335630	344690	130870	6730.5	158220	178340	139570	8139.2	160100	171590
ENSG00000151689	INPP1	13592	800.07	14238	28698	11119	280.11	10755	21078	5244.7	101.75	5551.2	9566.5
ENSG00000151726	ACSL1	95952	7235.9	176330	234160	87756	4169.9	94706	141450	56369	3108.9	79726	112300
ENSG00000151729	SLC25A4	1434800	74657	1433800	1856600	1073600	55235	1082200	1388200	624690	31399	616650	804520
ENSG00000151779	NBAS	92270	3998.6	108500	111520	36398	1897.8	41344	45167	19259	1050.8	20051	21229
ENSG00000151806	GUF1	29052	1507.7	30142	30165	12076	625.22	14350	13598	NA	NA	NA	NA
ENSG00000151835	SACS	28019	1007.4	25958	50964	12035	438.59	11144	23856	6075.6	307.71	6502.4	12322
ENSG00000151914	DST	1248800	74961	1272900	2083800	663230	37862	659660	1093500	333120	15343	333230	622940
ENSG00000151929	BAG3	112830	5331.6	125010	214830	53321	1487.7	61883	93611	34653	1143.1	40730	68163
ENSG00000152137	HSPB8	NA	NA	NA	NA	5632.8	165.32	6037.3	11121	7786.1	196.1	9775	14942
ENSG00000152234	ATP5F1A	5299200	266680	5726500	7088200	3345900	164650	3658000	4671000	1907000	93680	2095200	2678000
ENSG00000152256	PDK1	90170	7085	180290	184360	34946	1326.8	37998	41278	27387	1713.6	29117	31777
ENSG00000152402	GUCY1A2	432540	22083	537900	623930	215390	10733	259580	297010	125540	5327.7	136470	151750
ENSG00000152413	HOMER1	172310	8863.8	144820	227100	65417	4051	56411	79762	49002	3051.1	47010	63994
ENSG00000152495	CAMK4	166820	8152.7	173020	217870	99658	4616.3	108830	133650	90086	3967.3	92561	113970
ENSG00000152503	TRIM36	91515	4737.5	92714	122980	39751	1743.2	42441	56737	24132	945.13	23987	32649
ENSG00000152556	PFKM	447030	23516	614640	963660	186180	9315	290650	438820	183760	9876.4	253220	414890
ENSG00000152583	SPARCL1	22915	1363	31592	32622	3034.2	209.44	3861.8	4414.2	2312.1	NA	3912.5	3837.8
ENSG00000152620	NADK2	232490	12398	276620	342990	124000	7484.8	159450	210410	149610	8244.9	177080	224800
ENSG00000152642	GPD1L	726860	41000	770360	1061900	267550	14223	287620	386410	128480	5468	138350	181620
ENSG00000152684	PELO	113230	5692.3	112410	192710	91759	4328.3	88064	152620	60296	2957	55982	103590
ENSG00000152700	SAR1B	74402	4116.2	75839	123300	45888	2129.7	46856	76982	11808	527.37	10901	17869
ENSG00000152767	FARP1	173660	9856.2	215650	310690	93164	4852.4	113810	138420	35276	1650.1	47188	54753
ENSG00000152818	UTRN	310970	16961	354150	427090	162630	8805.9	186350	237470	81238	5093.4	100830	120700
ENSG00000152904	GGPS1	72223	3549.4	87598	125890	NA	NA	NA	NA	32994	1749.6	50639	57816
ENSG00000153147	SMARCA5	125260	6635	170700	178350	12644	509.29	17763	18378	5598.4	202.97	5217.3	10406
ENSG00000153187	HNRNPU	237660	12043	207350	471960	52665	4477.5	88401	235450	37841	3017.2	61367	130490
ENSG00000153201	RANBP2	193870	9597.9	180880	314890	146860	6747	129590	224920	78756	4475.3	74137	135010
ENSG00000153291	SLC25A27	165940	8031.3	196680	203050	200930	9697.1	241940	258270	123590	6127	153800	158330
ENSG00000153310	CYRIB	124730	5983.3	128140	178460	123530	5515.7	128560	173290	71259	3062.8	72640	98732
ENSG00000153317	ASAP1	104960	5528.2	97610	132930	NA	NA	NA	NA	33568	2170.9	31923	43332
ENSG00000153902	LGI4	60574	2354.1	76192	105090	51756	2869.4	63776	88163	41773	2255.8	51754	64224
ENSG00000153904	DDAH1	1329900	67356	1263200	2157000	767590	38271	713730	1286700	484430	25509	451530	821070
ENSG00000153933	DGKE	13588	899.5	18008	15012	NA	NA	NA	NA	4039.6	183.94	5366	4660.2
ENSG00000153956	CACNA2D1	350930	19927	496610	510540	215040	10651	284890	286890	138820	7224.2	194660	204070
ENSG00000154027	AK5	667980	35495	742080	844080	456230	23221	537460	579280	262540	12775	296700	328730
ENSG00000154096	THY1	787850	43460	827270	1232000	227290	11760	228960	369960	219130	11726	220800	362530
ENSG00000154174	TOMM70	539770	27478	613410	666270	404120	21060	448340	465540	170680	8282.7	193450	200800
ENSG00000154222	CC2D1B	88827	4001.8	88955	127640	29626	1525.3	28870	42053	21125	987.96	22130	30297
ENSG00000154229	PRKCA	539500	31020	697280	880200	306190	16308	393490	504290	234210	12423	294680	373180
ENSG00000154277	UCHL1	1437600	72652	1463000	2263400	1103200	54685	1110500	1820200	730710	36369	718760	1241000
ENSG00000154310	TNIK	62529	3238.6	69265	74573	41806	2286.4	52943	51506	37742	2180.8	45044	44790
ENSG00000154380	ENAH	10154	546.94	7594.9	18208	11367	461.99	7357.4	20748	NA	NA	NA	NA
ENSG00000154556	SORBS2	333140	22242	325460	676860	173190	9314.5	163810	365270	122300	7672.1	109530	252130
ENSG00000154582	ELOC	369720	18837	372090	576530	90966	4273.4	89370	143950	18181	785.33	19989	27967
ENSG00000154654	NCAM2	424070	22815	509450	719830	300410	16732	367950	502910	187580	8567	226840	303490
ENSG00000154710	RABGEF1	63091	2720.1	59701	96516	69849	3170.1	66432	96981	60625	2995.6	60674	95817
ENSG00000154719	MRPL39	40151	2058	44983	53885	23851	1570.4	25310	31091	14516	581.19	19871	24620
ENSG00000154723	ATP5PF	201650	8147.4	142930	276400	162330	6957.6	111260	227140	86588	3739.9	60942	121550
ENSG00000155034	FBXL18	124550	5468.7	135610	161670	87285	4824.7	98744	111960	60029	2350	61864	72059
ENSG00000155052	CNTNAP5	9848.7	401.27	11696	12656	6650.9	288.86	7849.3	8612.1	4314.7	185.47	5037.5	4853.2
ENSG00000155097	ATP6V1C1	680350	32670	698850	1061600	474750	23262	488870	750970	258580	12298	282290	415780
ENSG00000155368	DBI	416750	12099	506530	1612700	163510	4870.4	194220	762240	166040	2647.6	199360	753660
ENSG00000155506	LARP1	56074	2802.6	65502	83927	154270	8979.6	179760	234800	40761	2074.1	47415	56701
ENSG00000155660	PDIA4	108030	5724.7	150570	185110	181620	9855.7	208460	265010	170020	9398.9	187490	226250
ENSG00000155792	DEPTOR	72702	4235.1	95675	111250	9909.1	509.37	9266.4	13135	16011	802.09	17001	22037
ENSG00000155849	ELMO1	513800	33690	629480	927530	282150	21559	350990	513000	88951	5028.4	109510	164690
ENSG00000155906	RMND1	67386	2943.5	78819	107190	33040	1600.8	39623	57196	8057.5	443.19	9246	12656
ENSG00000155959	VBP1	54177	2673.9	41832	73093	38482	1745.6	28399	49724	26229	666.71	17990	33379
ENSG00000155961	RAB39B	113460	6398.6	140380	183640	79523	3446.7	95023	123160	83366	4189.5	99916	145540
ENSG00000155975	VPS37A	27249	863.03	31378	33446	7389.3	458.71	8433.9	9028	4971.9	NA	5733.3	6575.2
ENSG00000155980	KIF5A	45192	1996.8	46172	76279	22560	1157.5	20252	36435	13318	619.28	11561	21846
ENSG00000156011	PSD3	72581	2889.7	41791	153280	55422	2227.7	43910	83905	30028	1450.3	26968	50260
ENSG00000156026	MCU	13121	617.27	13144	12325	167990	8849.9	212220	183650	105630	5252.6	134410	108400
ENSG00000156052	GNAQ	690070	36938	778840	1331200	374340	17766	410750	722900	177810	8029.7	196450	348340
ENSG00000156110	ADK	13634	350.02	16345	18722	8440.4	537.66	9542.8	11290	2877.9	NA	2699.2	4058.3
ENSG00000156113	KCNMA1	83381	4177.6	83653	84254	30713	1055.2	32377	29981	22364	802.13	20722	20163
ENSG00000156261	CCT8	1962400	104350	2316900	2868900	952470	48602	1183200	1488700	623260	33326	757250	955360
ENSG00000156299	TIAM1	5380.4	171.46	6642.3	6373.4	6016.9	187.86	6388.4	7244.7	3448.2	154.32	4404.3	5469.1
ENSG00000156453	PCDH1	434100	21169	426790	484610	251120	10577	251940	278010	169350	7642.4	168820	189120
ENSG00000156467	UQCRB	253820	12673	254470	300240	90260	4007.4	99654	106700	106280	5560.1	125190	121060
ENSG00000156508	EEF1A1	623450	31587	783700	1044500	350260	16813	412320	614360	179720	7697.1	203450	316520
